id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
90676,Short North - Italianate Cottage,483306,Audra & Lacey,,Near North/University,39.98394409360672,-83.00321438009588,Entire home/apt,198,1,237,2018-10-04,2.78,3,129
497808,Priv. 1st Flr Mattress - N.Campus,2350409,Eddie,,Near North/University,40.01068502951252,-83.00937707429402,Private room,20,3,17,2018-08-11,0.28,4,299
543140,Private 2nd Floor Room -- N.Campus,2350409,Eddie,,Near North/University,40.01242981545072,-83.0098628739328,Private room,47,2,89,2018-09-27,1.18,4,16
591101,The Bellows' Studio Loft  (3rd floor apartment),2889677,Gail,,Near East,39.96085516154884,-82.97968310617452,Private room,100,2,173,2018-09-23,2.30,1,354
681145,2 bd Quiet/Close to Mapfre/OSU/Short North/Airport,3468444,Vicki,,Near North/University,40.018980904563804,-83.0006735106255,Entire home/apt,90,2,112,2018-09-22,1.53,1,293
923248,Single Bed in a 5-Person Coed Dorm at the Hostel,4965048,Mathew,,Near North/University,40.01192964973094,-83.00142259464882,Shared room,30,1,110,2018-09-09,7.40,7,352
927867,Full Private Room at the Hostel,4965048,Mathew,,Near North/University,40.01150447468419,-83.00082670785136,Private room,60,1,25,2018-08-14,0.40,7,344
1217678,Comfortable rooms in Clintonville 1,5707733,Russell & Douglas,,Clintonville,40.03828062212529,-83.01837781941258,Private room,75,1,138,2018-10-08,2.15,2,358
1286887,Better than a hotel! German Village,78761,Jeff & Stevo,,Near South,39.94700280287333,-82.99073546236772,Entire home/apt,199,3,100,2018-09-22,1.60,2,343
1321192,Right Downtown! Beautiful Historic Old Oaks Home!,5856018,Luke,,Near South,39.95353328756816,-82.96724597835235,Entire home/apt,235,1,41,2018-08-19,0.67,5,349
1336145,Comfortable rooms in Clintonville 2,5707733,Russell & Douglas,,Clintonville,40.036890613280924,-83.01830304213554,Private room,75,1,105,2018-10-08,1.68,2,357
1520102,Single Bed in a 3-Person Coed Dorm at the Hostel,4965048,Mathew,,Near North/University,40.01369817761523,-83.0010662011135,Shared room,32,1,35,2018-08-04,0.62,7,350
1534493,Downtown! Bedroom in Historic Old Oaks!,5856018,Luke,,Near South,39.951943098881245,-82.96636373455989,Private room,49,1,6,2017-11-05,0.11,5,0
1534602,Downtown Bedroom in Historic Old Oaks!,5856018,Luke,,Near South,39.9523124868303,-82.9670475236011,Private room,49,1,15,2017-08-17,0.27,5,0
1541333,OSU/Victorian Village B&B,8215843,Lynn,,Near North/University,39.98685955680643,-83.0134695933838,Private room,650,2,16,2018-08-12,0.26,1,349
1572814,Newly Renovated Charming Townhome,8361110,Kristen,,Near South,39.93986391640123,-82.98419706174467,Entire home/apt,85,7,28,2018-09-01,0.68,3,37
1681195,Charming & close to German Village,8361110,Kristen,,Near South,39.93871012665995,-82.98035247425015,Entire home/apt,85,7,39,2018-09-21,0.64,3,40
1763836,Charming 1BR Apt in Clintonville,7785489,Nancy,,Near North/University,40.01796413413317,-83.00266859470354,Entire home/apt,85,3,62,2018-09-22,1.03,4,327
1900779,"Urban Oasis near Short North, OSU - Free WiFi",9870556,Lisa,,Near North/University,39.98520024061168,-83.01300274041412,Entire home/apt,157,2,13,2018-07-15,0.24,1,334
2031035,Historic Old Oaks Home - Downtown!,5856018,Luke,,Near South,39.95192327479129,-82.96644330995514,Entire home/apt,112,1,18,2018-07-15,0.42,5,0
2134901,Terrific Apt just south of OSU,6466841,Linda,,Near North/University,39.98743157632981,-83.01669357819782,Entire home/apt,180,2,23,2018-08-05,0.40,5,253
2141251,Heart of German Village,9554827,Josh,,Near South,39.950981013027565,-82.994189565923,Private room,60,1,548,2018-09-24,9.76,1,236
2172026,Mid-Century Sweet Little Apartment,6466841,Linda,,Near North/University,39.98669893865444,-83.01120893218729,Entire home/apt,150,2,17,2018-08-27,0.30,5,40
2196955,Close to OSU and Riverside Hospital,11043646,Curt,,West Olentangy,40.023564317091264,-83.03218416544301,Private room,50,1,34,2018-08-18,1.10,2,138
2227278,German Village Getaway,11366166,Tina,,Near South,39.940975308628225,-82.98737107062826,Entire home/apt,265,4,3,2017-10-29,0.10,1,344
2232202,Short North Neat/Clean Apartment,6466841,Linda,,Near North/University,39.97994703302084,-83.00778716793417,Entire home/apt,150,2,34,2018-06-18,0.63,5,360
2262958,Great apartment with extra rooms,6466841,Linda,,Near North/University,39.98701772079175,-83.01135509083922,Entire home/apt,160,2,24,2018-10-08,0.46,5,300
2278955,Eco friendly!  Quiet neighborhood.,11627907,Diana,,North Linden,40.014006734565726,-82.94067241654244,Private room,65,1,56,2018-10-07,0.99,1,78
2284335,Clean  House Close Downtown/OSU,4911015,Natalia,,Clintonville,40.02789437764842,-83.02263836885618,Entire home/apt,86,1,172,2018-07-08,3.04,3,322
2333143,Merion Village: Heritage BrickHouse,11917334,Todd,,Near South,39.93242636778994,-82.9871670809283,Entire home/apt,169,2,169,2018-10-07,3.13,2,187
2349920,"Comfy, Chic Short North Home w/Free Parking",10776491,Catherine & Bryan,,Near North/University,39.98616994034197,-83.00370744509618,Entire home/apt,249,1,73,2018-10-07,1.29,2,229
2642205,Comfortable nice Bedroom,13527293,Danny,,Eastland/Brice,39.92098405462722,-82.82188548378733,Private room,50,1,5,2017-10-13,0.16,1,365
2784609,Cozy and Close to German Village,8361110,Kristen,,Near South,39.93956937007767,-82.97998655737508,Entire home/apt,85,7,19,2018-09-18,0.40,3,55
3193181,LUXURY LIVING on a budget,16184897,Toya,,South Linden,40.00869987911739,-82.97471788611001,Entire home/apt,70,1,106,2018-09-23,2.01,4,82
3217988,Modern urban private retreat,16185253,John,,Near North/University,39.976517125885216,-82.99982520576724,Entire home/apt,325,2,23,2018-09-15,0.87,1,361
3640815,Cute & Clean Bungalow in Clintonville,2628753,Samantha,,Near North/University,40.018904979581954,-83.00339363326896,Private room,40,1,97,2018-10-08,1.91,1,54
3731977,Relaxation Near Easton (Sky),18986310,Alissa,,Rocky Fork-Blacklick,40.09093416772231,-82.88549322666735,Private room,50,1,21,2018-09-28,0.52,2,277
3750603,Private room downtown! Historic Old Oaks,5856018,Luke,,Near East,39.95361534484029,-82.96791241079613,Private room,29,1,20,2018-09-19,0.39,5,0
3772260,Condo-Short North-Best Location!,11508223,Brittany,,Near North/University,39.97659141831063,-83.00554134797852,Entire home/apt,60,28,13,2015-01-18,0.26,1,102
3940646,The Manor-  3rd FL. Loft Apt. - Close to Downtown,19532241,Tawana,,Near East,39.965531052061365,-82.97665166268615,Entire home/apt,89,1,101,2018-09-23,5.64,2,52
3975468,"Serial Entrepreneur-Ship (""S.E.S"")",16184897,Toya,,South Linden,40.00898707160216,-82.9753376071719,Private room,45,1,46,2018-09-01,0.95,4,169
4016219,Entire Upstairs of GermanVill House,20824351,Maurice,,Near South,39.95056079653837,-82.99023820076003,Private room,65,2,42,2018-07-30,0.85,1,359
4270750,"Modern, Loft-like Apartment in Arena District",11505816,Michael,,Downtown,39.968420126702064,-83.00835051847952,Entire home/apt,135,1,262,2018-10-09,5.38,1,343
4396402,"Luxury, near downtown",16385747,Howard,,Near East,39.96802389909226,-82.9709781916182,Private room,70,2,60,2018-08-13,1.30,1,351
4558073,Clean House Close OSU/MAPFRE/Short North,4911015,Natalia,,Clintonville,40.027626326047745,-83.02085061220659,Entire home/apt,99,1,20,2018-06-30,1.72,3,322
4679761,King Private Room at the Hostel,4965048,Mathew,,Near North/University,40.0132001583873,-83.00186838213264,Private room,70,1,19,2018-09-22,0.67,7,341
4708350,Cozy Room to Lay Your Head,24335524,Aj,,Rocky Fork-Blacklick,40.076412809556636,-82.90180033081262,Private room,125,1,0,,,1,365
4735630,"Upscale, private, and close to campus and downtown",24421564,Garry,,West Scioto,39.99409902288164,-83.08320562955086,Private room,110,1,9,2018-07-08,0.25,1,365
4812659,Charming 3 bedroom Home,8814762,Ashley & Andrew,,North Linden,40.043547879023286,-82.985387965516,Entire home/apt,99,4,29,2018-08-21,0.66,2,76
5091530,Full condo in Short North location!,26304551,Dan,,Near North/University,39.975241643309246,-83.00407552409534,Entire home/apt,95,2,105,2018-09-18,2.32,1,64
5114111,Cozy Room in Clintonville,24895980,Lauren,,Clintonville,40.02648278718785,-83.01779918184542,Private room,55,1,13,2017-12-16,0.29,1,8
5232411,German Village townhouse in the sky,78761,Jeff & Stevo,,Near South,39.948906393969686,-82.99491662603226,Entire home/apt,199,3,47,2018-09-03,1.21,2,351
5297763,"Comfy 3 bed duplex, Short North area, Sleeps 8",27439453,Ingrid & Mike,,Near North/University,39.98878727354987,-83.00255230799837,Entire home/apt,140,1,170,2018-09-30,4.18,10,264
5372431,Frequent Traveler's Comfort Zone,24503470,Erica,,Northeast,40.01026976500369,-82.92709150860054,Private room,45,1,74,2018-09-15,1.77,2,268
5396611,"Stylish /Downtown,OSU",27964222,Bonnie,,Hilltop,39.95078269504731,-83.08395389706435,Private room,55,1,119,2018-07-21,2.72,1,102
5434648,Cozy Bedroom/Bathroom Close to I-70 & 270/Hilliard,28193759,Diane,,Far West,39.98348813586353,-83.12071583167162,Private room,46,1,55,2018-10-07,7.37,1,72
5533834,Large Short North House,28695156,Miles,,Near North/University,39.98296482877651,-82.9987059759258,Entire home/apt,295,1,100,2018-09-17,2.28,4,344
5535278,The Schiller Room- On the Park GV,28694314,Jim,,Near South,39.94348628450112,-82.98923785300082,Entire home/apt,115,1,151,2018-09-09,3.56,1,362
5580209,Comfy bedroom with unshared bath near downtown,28929522,Annette And TJ,,Near East,39.970631929117985,-82.95925175579814,Private room,75,2,26,2018-07-29,0.62,2,310
5593187,Loft steps from Convention,25322294,Sarah,,Downtown,39.97315619898224,-83.00305251333438,Entire home/apt,165,2,14,2018-03-05,0.34,1,0
5603963,Studio+ on Clark,13868350,Toni,,Near North/University,39.989507682069075,-83.00783099169355,Entire home/apt,79,2,267,2018-09-18,6.17,2,62
5770106,Apt SHORT NORTH on Goodale Park,29934670,Jaime,,Near North/University,39.978474385042524,-83.00886716704096,Entire home/apt,120,1,97,2018-09-23,2.33,1,361
5820556,Short North close to OSU!,119415,Douglas,,Near North/University,39.99054549165884,-83.00517354834176,Entire home/apt,119,2,109,2018-10-07,2.57,1,329
5854666,Nice BD/ off street parking/Shabat,25144683,Joe,,Eastmoor/Walnut Ridge,39.96927326077296,-82.92155695481485,Private room,75,2,7,2017-11-19,0.26,1,365
5859019,Tiny House Rainbow Bungalow,28808319,Pilgrim Heidi,,Clintonville,40.02895140628967,-83.02386641184336,Entire home/apt,50,1,210,2018-10-01,4.96,1,341
5945411,Relaxation Near Easton (Sand),18986310,Alissa,,Rocky Fork-Blacklick,40.08938544708714,-82.88539765865998,Private room,50,1,22,2018-10-08,0.55,2,328
6177642,Glenbrook House Park-like Relaxing Setting,3967436,Thom & Jan,,Clintonville,40.04624815670991,-83.01639515329512,Private room,70,1,135,2018-10-01,3.27,1,325
6214751,1 Bedroom Lower Level Apartment,31349526,Bill & Michael,,Near East,39.96610478086611,-82.96512069597239,Entire home/apt,99,1,122,2018-09-29,2.94,1,112
6246570,Modern/Historic with a street view.,28025453,James,,Near South,39.94480101668722,-82.98325052624541,Private room,49,2,123,2018-09-29,2.96,1,310
6287586,ENTIRE 3 BR EXECUTIVE IN OSU AREA,32686087,Steve & Sarah,,South Linden,40.00772326805474,-82.99478974572135,Entire home/apt,110,1,276,2018-09-23,6.67,1,311
6391158,"Your  Home in Columbus ,Ohio 43230",33321292,Figen,,Rocky Fork-Blacklick,40.06224675806148,-82.85429260505646,Private room,48,1,76,2018-10-05,1.86,2,361
6416756,Your home in Columbus 43230,33321292,Figen,,Rocky Fork-Blacklick,40.06192589076475,-82.8543556475165,Private room,58,1,59,2018-09-23,1.45,2,364
6423005,The Perfect Pad All To Yourself,4355510,Nils,,Near North/University,39.973882490936624,-83.00451126761831,Entire home/apt,145,4,143,2018-10-07,3.72,1,348
6490155,10 minutes from Airport &  Easton,33917644,Shell,,Northeast,40.03176207025633,-82.92221508281062,Private room,69,2,81,2018-10-07,1.97,1,337
6527620,Entire place in Short North w/ parking spot,17821129,Geoff,,Near North/University,39.9884184485494,-83.0074270156014,Entire home/apt,75,2,58,2018-08-01,1.45,2,0
6569920,German Village Apartment - Schiller,7093660,Jessica,,Near South,39.94110851990174,-82.99102745776254,Entire home/apt,82,1,121,2018-08-15,2.97,1,41
6705647,Private cozy room great for business/travel/family,35103475,Yaya,,Southeast,39.88035313863862,-82.83065777021581,Private room,25,2,9,2018-08-07,0.85,3,168
6805322,The Short S.T.O.P.P,16184897,Toya,,South Linden,40.00710852675202,-82.97378541866617,Shared room,30,1,26,2018-10-07,0.66,4,89
7021423,Historic home near German Village,18747785,Rebecca,,Near South,39.94993214739992,-82.98230627295403,Entire home/apt,220,5,26,2018-08-19,0.66,1,119
7037455,Private bed & bath in my home.,36896916,Jessica,,Near East,39.969294257488734,-82.98031472165479,Private room,80,2,49,2018-09-23,1.24,1,356
7061726,"Cozy 3 Bed Short North area duplex, Sleeps 8",27439453,Ingrid & Mike,,Near North/University,39.986954907902835,-83.00125074343676,Entire home/apt,140,1,148,2018-10-01,3.76,10,256
7087685,Comfortable room in German Village,36668084,Ryan And Teresa,,Near South,39.940382630678954,-82.98595860393613,Private room,55,1,148,2018-09-25,3.83,1,332
7265561,Magnificent home German Village walk to attraction,34012934,Roger,,Near South,39.9410657659495,-82.9903726953038,Entire home/apt,250,2,69,2018-09-23,1.76,2,305
7329186,Schiller Park Guesthouse,34012934,Roger,,Near South,39.941085866433774,-82.9881110650073,Entire home/apt,190,2,66,2018-08-23,1.67,2,341
7437773,Comfy room close to OSU/downtown!,38962915,Jennifer,,West Olentangy,39.98605708415429,-83.0391597841555,Private room,45,1,290,2018-10-07,7.46,3,7
7549237,Spacious Master Suite (Street View),4744568,Jenna And Ethan,,Near North/University,39.994753453929135,-82.997821362411,Private room,50,1,233,2018-09-16,6.03,6,64
7549298,"Delightfully Airy, Private Quarters",4744568,Jenna And Ethan,,Near North/University,39.99452762724604,-82.99789877140466,Private room,45,1,193,2018-09-23,4.99,6,78
7549331,Tranquil House Attic w/ Warm Decor,4744568,Jenna And Ethan,,Near North/University,39.994722058881685,-82.99760058482573,Private room,50,1,166,2018-10-04,4.31,6,71
7549346,"Quiet, Cozy Attic(with Garden View)",4744568,Jenna And Ethan,,Near North/University,39.9961765510042,-82.99755825972532,Private room,43,1,198,2018-09-17,5.14,6,73
7554962,"Quaint, Folksy, Traveler's Room",4744568,Jenna And Ethan,,Near North/University,39.99593151895623,-82.99635402044301,Private room,43,1,242,2018-09-16,6.27,6,67
7555301,Classy Condo - Spacious and Updated,39600823,Betsy And Mike,,Rocky Fork-Blacklick,40.09408517041187,-82.85701164782063,Entire home/apt,155,2,52,2018-09-23,1.41,1,336
7564891,Tulsa #3 Nicely Priced Bedroom,39662644,Paul,,Northland,40.06521151369146,-82.98859382835684,Private room,75,2,7,2018-08-14,0.18,9,330
7617016,Tulsa #1 Large House Master Bedroom,39662644,Paul,,Northland,40.06420432402796,-82.98782943278013,Private room,75,10,5,2017-09-07,0.13,9,303
7637541,Tulsa #4 Nicely Priced Bedroom,39662644,Paul,,Northland,40.063983335342236,-82.98772690951607,Private room,75,30,7,2018-08-31,0.24,9,332
7663120,Luxury Short North home 3br/3.5b,24635526,Rob,,Near North/University,39.98511134457082,-83.0020225303926,Entire home/apt,200,1,46,2018-03-04,1.19,1,15
7771588,1BR Apt. on Clintonville Ravine,7785489,Nancy,,Near North/University,40.019036988679865,-83.00172305385709,Entire home/apt,85,3,63,2018-10-10,1.75,4,331
7909479,Beautiful condo in downtown,41706311,David,,Downtown,39.96581313102508,-82.99890680256857,Entire home/apt,100,30,27,2015-12-20,0.71,1,365
8210335,Charming space in the Short North,34404400,Forrest,,Near North/University,39.98044484700734,-83.00692523029846,Entire home/apt,225,1,33,2018-07-08,0.89,1,365
8291916,Perfect Clintonville Pre-fabulous in 1950s Cottage,12504232,Jess,,Clintonville,40.04260428332018,-83.00466931427778,Private room,26,1,50,2018-09-22,1.39,3,365
8308869,Charming (& Spacious) Clintonville Cape Cod Loft!,12504232,Jess,,Clintonville,40.0401328531739,-83.01351246460278,Private room,32,1,40,2018-09-28,1.34,3,362
8492057,Restful Retreat right in the city!,10577548,Eliah,,Clintonville,40.06819237166619,-83.02478814800664,Private room,150,1,20,2018-09-15,0.92,1,244
8507141,"Tulsa #5 Bedroom, large",39662644,Paul,,North Linden,40.06102955609336,-82.9884104377852,Private room,50,2,1,2018-04-20,0.17,9,169
8507146,Tulsa #6 Nicely Priced Bedroom,39662644,Paul,,Northland,40.064895041364906,-82.98810636897326,Private room,75,14,9,2018-05-30,0.35,9,301
8578379,Beautiful Olde Towne East Home,44880235,Regan,,Near East,39.96144721610066,-82.97216162535481,Private room,30,1,221,2018-10-07,6.01,1,310
8596626,"Private room near German Village, Downtown",44464573,Hannah-Maria,,Near South,39.93583852473404,-82.99141412697871,Private room,48,1,37,2018-10-07,2.90,1,143
8662090,Beautiful Upstairs Apt. in Olde Towne East,1583338,Jay & Michael,,Near East,39.96661442087896,-82.9644115475499,Entire home/apt,89,2,92,2018-10-07,2.58,2,349
8687948,Fabulous apartment inside beautiful home,35480169,Margaret,,Northwest,40.06538547824437,-83.09940699889614,Private room,75,2,71,2018-09-23,1.96,2,354
8688424,Private Master Suite with Balcony,35480169,Margaret,,Northwest,40.06365956905854,-83.0987800890443,Private room,45,2,35,2018-09-21,0.96,2,342
8702043,Big 3 Story House Downtown Columbus,28695156,Miles,,Near North/University,39.983823994428924,-83.01634777517295,Entire home/apt,300,1,106,2018-09-23,2.98,4,346
8715345,Short North Hidden Gem,5840044,Mara,,Near North/University,39.98749095010922,-83.00091231068599,Entire home/apt,66,1,32,2018-10-05,1.48,1,48
8798720,THIS IS IT! LOCATION! Short North!!,32818643,Russell,,Near North/University,39.98506554618422,-83.0062558341118,Entire home/apt,70,2,66,2018-08-26,1.84,1,278
8842661,Clark Place Flat,13868350,Toni,,Near North/University,39.98839759076378,-83.00641510837399,Entire home/apt,75,2,106,2018-09-17,3.24,2,66
8858473,SHORT NORTH: Spectacular-ART-tastic home & room,46375630,Gregg,,Near North/University,39.98355467722293,-83.0085182018651,Private room,77,1,96,2018-10-08,2.64,1,352
9117793,Historic house in the short north,30120915,Anne,,Near North/University,39.98284236610615,-83.01104396592699,Entire home/apt,165,3,19,2018-06-18,0.60,1,85
9137446,Quiet location close to Easton,7836449,Connie,,North Linden,40.055763041216586,-82.94397226449975,Private room,38,7,2,2018-08-09,0.41,2,278
9164504,Chic MotherInLaw in my ShortNorth/Downtown house,20949650,J,,Near North/University,39.98285047464117,-83.01560667087271,Entire home/apt,59,1,290,2018-09-23,8.37,1,342
9169196,Victorian Home in the Short North Neighborhood,1815644,Amanda,,Near North/University,39.99026135964446,-83.0083727695765,Entire home/apt,190,2,14,2018-10-07,0.61,1,31
9213984,Peaceful home in the Dublin area,36990978,Bonnie,,Far Northwest,40.10672019350641,-83.0752931729034,Entire home/apt,160,2,91,2018-10-08,2.59,1,345
9238059,0ne private bedroom (lgbtq/poly/fetlife friendly),48015294,Laury,,Northland,40.0817034455628,-82.95697537105157,Private room,30,1,4,2018-07-28,0.95,1,88
9240350,Private Room in Artist's Home,4435630,Jen,,Far Northwest,40.11174593036029,-83.071311274374,Private room,48,1,41,2018-09-19,1.25,1,88
9362314,Chic Short North 3 Bedroom,33738327,Jordan & Megan,,Near North/University,39.98019051902898,-83.00923167855962,Entire home/apt,169,2,47,2018-10-07,1.55,1,59
9403080,"""The Coop""  Near Easton Town Center Columbus, OH",7934201,Robin,,Northland,40.06078687930444,-82.9207258126276,Entire home/apt,110,1,98,2018-10-08,3.87,1,311
9430298,Traveler's Adytum`,48206508,Caren,,Rocky Fork-Blacklick,40.06461215263195,-82.85725517100721,Private room,36,1,48,2018-09-22,1.52,1,335
9515789,LOFT~2B/2Ba & Patio~Free Parking @ Easton~Airport.,49305658,Joe,,Northeast,40.02427960987428,-82.9162743982108,Entire home/apt,99,3,74,2018-09-14,2.13,1,81
9542633,Cottage on City Park!  Greenroom Refrig &40in T.V,49421637,Jerry,,Hilltop,39.94546981226341,-83.08146471661452,Private room,33,1,172,2018-09-29,5.13,5,357
9547171,Teenie-Weenie Sleeping Nook,4744568,Jenna And Ethan,,Near North/University,39.99631292581305,-82.99798840981327,Private room,30,1,161,2018-10-07,4.58,6,349
9561460,Historic Home in Olde Towne/Franklin Park,25656963,Josh,,Near East,39.960866913103565,-82.95117969070654,Private room,45,1,227,2018-08-26,6.64,1,153
9616366,Very Near Airport Stay,24503470,Erica,,Northeast,40.00920723923022,-82.92745350967331,Private room,40,1,97,2018-09-18,2.97,2,0
9903695,Entire 3 Bedroom Short North Home to yourself,17923537,Jon,,Near North/University,39.979768882736515,-83.00284338466389,Entire home/apt,150,2,117,2018-10-07,3.61,1,330
9940207,THE SIELTH LOFT MASTER- DOWNTOWN,51086315,Siobhan,,Near East,39.95422380585085,-82.96544477108473,Private room,73,1,41,2018-09-23,1.29,4,348
9945145,THE SIELTH MASTER KING QUAINT STAY- DOWNTOWN,51086315,Siobhan,,Near East,39.954696818999764,-82.96428018536109,Private room,50,1,16,2018-10-08,0.68,4,343
10016466,Modern Loft Space Fully Renovated,44442395,Jeff,,Near North/University,39.981838442788096,-83.02069090642526,Entire home/apt,100,1,86,2018-09-23,2.52,1,86
10057188,Unique Spacious German Village Gem,51611845,Chad,,Near South,39.945341298021,-82.98670643373224,Entire home/apt,325,1,87,2018-10-08,2.67,1,199
10123323,Comfy condo ❤ of Short North & Free Parking,2994567,Mark,,Near North/University,39.97488695037478,-83.00346569903166,Entire home/apt,125,2,67,2018-08-05,1.98,4,320
10226305,"Loft-Bed Studio, Short North & OSU",14397907,Bernard,,Near North/University,39.97940878662597,-83.005015852472,Entire home/apt,89,1,130,2018-09-30,4.18,3,248
10319967,Private Entrance on CityPark Massage Chair&refrig!,49421637,Jerry,,Hilltop,39.94339762964818,-83.08012432489565,Private room,43,1,156,2018-10-07,5.47,5,352
10343442,one private room with a single bed,52830494,YuCheng,,Northwest,40.079779344994755,-83.09474687244102,Private room,50,1,0,,,1,365
10383297,East Columbus Suburbs with private bath,53450563,John,,Far East,40.00027246462237,-82.78248332979209,Private room,38,1,67,2018-09-23,2.04,1,339
10433808,"Contemporary 2 Bdrm Home, Clintonville",12385603,Anne,,Clintonville,40.05497704199246,-83.0098799095711,Entire home/apt,125,30,29,2018-08-09,0.91,1,86
10476203,Sunny BR with private bath,35144493,Janelle,,Near East,39.96899469302404,-82.97333140441958,Private room,99,2,42,2018-09-03,1.33,1,87
10520873,The Hangar- Crow's Nest in Short North near OSU,14397907,Bernard,,Near North/University,39.97916055915856,-83.00384271801794,Entire home/apt,135,1,39,2018-09-30,1.54,3,252
10802172,Modern 3bd Central Columbus Home,8814762,Ashley & Andrew,,Clintonville,40.030191791184,-83.0209337684582,Entire home/apt,160,1,168,2018-10-07,5.26,2,45
10806623,Modern Downtown Loft - TOP FLOOR,55941831,Maribel,,Downtown,39.9577647362687,-82.99444722253929,Entire home/apt,159,185,16,2017-10-05,0.51,1,358
11016531,Private Room Near Downtown,36046241,Leslie,,Near South,39.95384111001986,-82.97230601272078,Private room,55,1,37,2018-09-23,1.17,1,235
11044568,CozySpace-NearDowntown- Charming Neighborhood!,57247068,Rue,,Hilltop,39.95091102028103,-83.07900396358599,Entire home/apt,165,2,22,2018-09-29,1.50,2,331
11047105,Garden Manor Air BnB,57330981,Al,,Near East,39.96937904252676,-82.97235003165389,Entire home/apt,99,2,97,2018-08-25,3.00,1,57
11142752,2 private rooms (queen bed listing),57910238,Marisol,,Northland,40.0985153365936,-82.96423046761277,Private room,50,1,11,2018-09-10,0.35,2,233
11147821,Comfortable historical home w/ awesome kitchen,22926014,David,,Near South,39.94438900560174,-82.98587390410118,Entire home/apt,135,2,91,2018-09-23,3.26,1,72
11340107,Quick walk to Short North and OSU!,7396744,Robin,,Near North/University,39.987216030003225,-83.00912438754185,Entire home/apt,50,1,101,2018-09-22,3.19,1,212
11385569,Beautiful Ranch Home To Be Shared,14367191,Jill,,Northwest,40.07956126841299,-83.03990909724939,Private room,25,365,0,,,1,365
11504774,1 bed townhome -Close to everything,60606388,Foundry,,Near North/University,39.98149245450349,-82.99799203757675,Entire home/apt,145,1,98,2018-09-24,3.09,1,136
11533820,Victorian Village Spacious Apt.,26118931,Ryan,,Near North/University,39.98598035868356,-83.01118337614726,Entire home/apt,115,1,52,2018-07-24,1.64,1,0
11565629,"Street parking, small room.",61094311,Chris,,Westland,39.937655384044895,-83.16087388013105,Private room,200,1,0,,,1,365
11572549,2 private rooms (full bed listing),57910238,Marisol,,Northland,40.10027821270075,-82.96453234975651,Private room,45,1,2,2017-05-22,0.07,2,227
11587108,Library Park Guesthouse,61274454,Nancy,,Downtown,39.96034637640377,-82.9907329871307,Entire home/apt,175,2,24,2018-10-07,0.79,1,275
11619126,Private Living Room/ Sleeps 2,38461116,Eric,,Near North/University,39.986949994720625,-83.00097158343043,Private room,70,1,2,2017-05-22,0.07,1,365
11673338,Charming Marble Cliff Area Townhome,61981933,Tammy,,West Scioto,39.98710953621028,-83.06752500216227,Private room,60,1,5,2018-08-31,0.17,1,353
11921949,Single room in 3 bed house,11043646,Curt,,West Olentangy,40.02451830478456,-83.03391087180466,Private room,38,1,36,2018-09-19,1.23,2,74
11970251,Spare bedroom in the Short North,53866937,Michael,,Near North/University,39.98342715335586,-83.00454671747814,Private room,46,1,4,2018-10-07,0.14,1,3
11983151,Heart of High Street,64044237,Michael,,Near North/University,39.97553877356564,-83.0043701026404,Entire home/apt,100,2,49,2018-09-15,1.63,1,13
12070617,Charming in historic German Village,33220938,Brooke,,Near South,39.95071551281853,-82.99242367124569,Entire home/apt,160,2,40,2018-09-04,1.42,1,6
12143810,Cozy luxury apt w/ private bathroom,63285107,Alberto,,Northwest,40.05427735751292,-83.04824376671516,Private room,40,1,209,2018-10-07,7.09,2,78
12182010,Historic Townhome in Heart of German Village,10776491,Catherine & Bryan,,Near South,39.94297653603079,-82.99072176028555,Entire home/apt,229,1,55,2018-10-09,1.93,2,239
12185273,Clintonville Cottage / OSU / Worthington,161881,Rebecca,,Clintonville,40.0492268966994,-83.02528507005549,Entire home/apt,150,1,51,2018-09-23,1.73,1,36
12293481,Private room near OSU/Downtown!,38962915,Jennifer,,West Olentangy,39.98732164015759,-83.03982395041159,Private room,42,1,48,2018-10-04,1.65,3,48
12334960,Comfortable convenient condo,9316340,Connie,,West Scioto,39.9800234848233,-83.08867003928394,Entire home/apt,40,27,3,2017-08-06,0.11,1,219
12386506,"Quiet, Clean, Restful Stay with Full Breakfast",21780254,Jody,,Near South,39.93435903679835,-82.9533890435903,Private room,45,1,103,2018-08-24,3.65,3,262
12402287,Townhouse w/ private roof & parking,51548643,Julia,,Near North/University,39.98481472927885,-83.00868929397474,Private room,120,1,46,2018-09-23,1.52,1,85
12568705,Luxury Home @ Easton~2BR/2BA.,68145274,J & L,,Northeast,40.047413438620275,-82.9127677907771,Entire home/apt,129,2,95,2018-10-09,3.16,2,68
12631194,"Urban I Short North 3 BR 1 BA, Free Parking/WIFI",27439453,Ingrid & Mike,,Near North/University,39.9882879034037,-83.0022045503285,Entire home/apt,135,1,89,2018-10-07,3.30,10,350
12654586,Walkable to OSU and High Street. Sauna access,63540246,Bill,,Near North/University,40.0122996532041,-83.0085795420438,Private room,51,2,18,2018-09-30,0.62,1,148
12683508,Tiny House Urban Cabin Shared Bath,4965048,Mathew,,Near North/University,40.01177673711501,-83.00118849692939,Private room,70,1,18,2018-08-13,0.62,7,340
